track_name,artists,year,region,country_code
If It Makes You Happy,Sheryl Crow,1997,US,US
Never Make a Promise,Dru Hill,1997,US,US
When You Love a Woman,Journey,1997,US,US
Up Jumps da Boogie,Magoo and Timbaland,1997,US,US
I Don't Want To / I Love Me Some Him,Toni Braxton,1997,US,US
Everyday Is a Winding Road,Sheryl Crow,1997,US,US
Cold Rock a Party,MC Lyte,1997,US,US
Pony,Ginuwine,1997,US,US
Building a Mystery,Sarah McLachlan,1997,US,US
I Love You Always Forever,Donna Lewis,1997,US,US
Your Woman,White Town,1997,US,US
C U When U Get There,Cooliofeaturing 40 Thevz,1997,US,US
Change the World,Eric Clapton,1997,US,US
My Baby Daddy,B-Rock and the Bizz,1997,US,US
Tubthumping,Chumbawamba,1997,US,US
Gotham City,R. Kelly,1997,US,US
Last Night,Az Yet,1997,US,US
ESPN Presents The Jock Jam,Various Artists,1997,US,US
Big Daddy,Heavy D,1997,US,US
What About Us,Total,1997,US,US
Smile,Scarfacefeaturing2Pacand Johnny P.,1997,US,US
What's on Tonight,Montell Jordan,1997,US,US
Secret Garden,Bruce Springsteen,1997,US,US
The One I Gave My Heart To,Aaliyah,1997,US,US
Fly Like an Eagle,Seal,1997,US,US
No Time,Lil' KimfeaturingPuff Daddy,1997,US,US
Naked Eye,Luscious Jackson,1997,US,US
Macarena(Bayside Boys Mix),Los del Río,1997,US,US
On & On,Erykah Badu,1997,US,US
Don't Wanna Be a Player,Joe,1997,US,US
I Shot the Sheriff,Warren G,1997,US,US
You Should Be Mine (Don't Waste Your Time),Brian McKnightfeaturingMase,1997,US,US
Don't Cry for Me Argentina,Madonna,1997,US,US
Someone,SWVfeaturingPuff Daddy,1997,US,US
Go the Distance,Michael Bolton,1997,US,US
One More Time,Real McCoy,1997,US,US
Butta Love,Next,1997,US,US
Coco Jamboo,Mr. President,1997,US,US
Twisted,Keith Sweat,1997,US,US
Barbie Girl,Aqua,1997,US,US
When You're Gone / Free to Decide,The Cranberries,1997,US,US
Let Me Clear My Throat,DJ Kool,1997,US,US
I Like It,The Blackout All-Stars,1997,US,US
You're Makin' Me High / Let It Flow,Toni Braxton,1997,US,US
You Must Love Me,Madonna,1997,US,US
Let It Go,Ray J,1997,US,US
№,Title,1998,US,US
Too Close,Next,1998,US,US
The Boy Is Mine,BrandyandMonica,1998,US,US
You're Still the One,Shania Twain,1998,US,US
Truly Madly Deeply,Savage Garden,1998,US,US
How Do I Live,LeAnn Rimes,1998,US,US
Together Again,Janet,1998,US,US
All My Life,K-Ci & JoJo,1998,US,US
Candle in the Wind 1997 / Something About the Way You Look Tonight,Elton John,1998,US,US
Nice & Slow,Usher,1998,US,US
I Don't Want to Wait,Paula Cole,1998,US,US
How's It Going to Be,Third Eye Blind,1998,US,US
"No, No, No",Destiny's Child,1998,US,US
My Heart Will Go On,Celine Dion,1998,US,US
Gettin' Jiggy wit It,Will Smith,1998,US,US
You Make Me Wanna...,Usher,1998,US,US
My All,Mariah Carey,1998,US,US
The First Night,Monica,1998,US,US
Been Around the World,Puff DaddyfeaturingThe Notorious B.I.G.andMase,1998,US,US
Adia,Sarah McLachlan,1998,US,US
Crush,Jennifer Paige,1998,US,US
Everybody (Backstreet's Back),Backstreet Boys,1998,US,US
I Don't Want to Miss a Thing,Aerosmith,1998,US,US
Body Bumpin' (Yippie-Yi-Yo),Public Announcement,1998,US,US
This Kiss,Faith Hill,1998,US,US
I Don't Ever Want to See You Again,Uncle Sam,1998,US,US
Let's Ride,Montell JordanfeaturingMaster PandSilkk the Shocker,1998,US,US
Sex and Candy,Marcy Playground,1998,US,US
Show Me Love,Robyn,1998,US,US
A Song for Mama,Boyz II Men,1998,US,US
What You Want,MasefeaturingTotal,1998,US,US
Frozen,Madonna,1998,US,US
Gone till November,Wyclef Jean,1998,US,US
My Body,LSG,1998,US,US
Tubthumping,Chumbawamba,1998,US,US
Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz,1998,US,US
I Want You Back,NSYNC,1998,US,US
When the Lights Go Out,Five,1998,US,US
They Don't Know,Jon B.,1998,US,US
Make 'Em Say Uhh!,"Master PfeaturingFiend,Silkk the Shocker,Mia XandMystikal",1998,US,US
Make It Hot,NicolefeaturingMissy Elliottand Mocha,1998,US,US
Never Ever,All Saints,1998,US,US
I Get Lonely,JanetfeaturingBlackstreet,1998,US,US
Feel So Good,Mase,1998,US,US
Say It,Voices of Theory,1998,US,US
Kiss the Rain,Billie Myers,1998,US,US
Come with Me,Puff DaddyfeaturingJimmy Page,1998,US,US
Romeo and Juliet,Sylk-E. Fynefeaturing Chill,1998,US,US
It's All About Me,MýaandSisqo,1998,US,US
I Will Come to You,Hanson,1998,US,US
One Week,Barenaked Ladies,1998,US,US
Swing My Way,K. P. & Envyi,1998,US,US
The Arms of the One Who Loves You,Xscape,1998,US,US
My Love Is the Shhh!,Somethin' for the PeoplefeaturingTrina & Tamara,1998,US,US
Daydreamin',Tatyana Ali,1998,US,US
We're Not Making Love No More,Dru Hill,1998,US,US
Semi-Charmed Life,Third Eye Blind,1998,US,US
I Do,Lisa Loeb,1998,US,US
Lookin' at Me,MasefeaturingPuff Daddy,1998,US,US
Looking Through Your Eyes,LeAnn Rimes,1998,US,US
Lately,Divine,1998,US,US
Quit Playing Games (With My Heart),Backstreet Boys,1998,US,US
I Still Love You,Next,1998,US,US
Time After Time,INOJ,1998,US,US
Are You Jimmy Ray?,Jimmy Ray,1998,US,US
Cruel Summer,Ace of Base,1998,US,US
I Got the Hook Up,Master PfeaturingSons of Funk,1998,US,US
Victory,Puff Daddy& the Family featuringThe Notorious B.I.G.andBusta Rhymes,1998,US,US
Too Much,Spice Girls,1998,US,US
Ghetto Supastar (That Is What You Are),Pras MichelfeaturingOl' Dirty BastardandMýa,1998,US,US
How Deep Is Your Love,Dru HillfeaturingRedman,1998,US,US
Friend of Mine,Kelly Price,1998,US,US
Turn It Up (Remix)/Fire It Up,Busta Rhymes,1998,US,US
I'll Be,Edwin McCain,1998,US,US
Ray of Light,Madonna,1998,US,US
All for You,Sister Hazel,1998,US,US
Touch It,Monifah,1998,US,US
"Money, Power & Respect",The LoxfeaturingDMXandLil' Kim,1998,US,US
Bitter Sweet Symphony,The Verve,1998,US,US
Dangerous,Busta Rhymes,1998,US,US
Spice Up Your Life,Spice Girls,1998,US,US
Because of You,98 Degrees,1998,US,US
The Mummers' Dance,Loreena McKennitt,1998,US,US
All Cried Out,Allurefeaturing112,1998,US,US
Still Not a Player,Big PunisherfeaturingJoe,1998,US,US
The One I Gave My Heart To,Aaliyah,1998,US,US
Foolish Games / You Were Meant for Me,Jewel,1998,US,US
Love You Down,INOJ,1998,US,US
Do for Love,2Pacfeaturing Eric Williams,1998,US,US
Raise the Roof,LukefeaturingNo Good But So Good,1998,US,US
Heaven,Nu Flavor,1998,US,US
The Party Continues,JDfeaturingDa Brat,1998,US,US
Sock It 2 Me,Missy ElliottfeaturingDa Brat,1998,US,US
Butta Love,Next,1998,US,US
A Rose Is Still a Rose,Aretha Franklin,1998,US,US
4 Seasons of Loneliness,Boyz II Men,1998,US,US
Father,LL Cool J,1998,US,US
Thinkin' Bout It,Gerald Levert,1998,US,US
Nobody's Supposed to Be Here,Deborah Cox,1998,US,US
Westside,TQ,1998,US,US
No.,Title,1999,US,US
Believe,Cher,1999,US,US
No Scrubs,TLC,1999,US,US
Angel of Mine,Monica,1999,US,US
Heartbreak Hotel,Whitney HoustonfeaturingFaith EvansandKelly Price,1999,US,US
...Baby One More Time,Britney Spears,1999,US,US
Kiss Me,Sixpence None the Richer,1999,US,US
Genie in a Bottle,Christina Aguilera,1999,US,US
Every Morning,Sugar Ray,1999,US,US
Nobody's Supposed to Be Here,Deborah Cox,1999,US,US
Livin' la Vida Loca,Ricky Martin,1999,US,US
Where My Girls At?,702,1999,US,US
If You Had My Love,Jennifer Lopez,1999,US,US
Slide,Goo Goo Dolls,1999,US,US
Have You Ever?,Brandy,1999,US,US
I Want It That Way,Backstreet Boys,1999,US,US
I'm Your Angel,R. KellyandCeline Dion,1999,US,US
All Star,Smash Mouth,1999,US,US
Angel,Sarah McLachlan,1999,US,US
Smooth,SantanafeaturingRob Thomas,1999,US,US
Unpretty,TLC,1999,US,US
"Bills, Bills, Bills",Destiny's Child,1999,US,US
Save Tonight,Eagle-Eye Cherry,1999,US,US
Last Kiss,Pearl Jam,1999,US,US
Fortunate,Maxwell,1999,US,US
All I Have to Give,Backstreet Boys,1999,US,US
Bailamos,Enrique Iglesias,1999,US,US
What's It Gonna Be?!,Busta RhymesfeaturingJanet,1999,US,US
What It's Like,Everlast,1999,US,US
Fly Away,Lenny Kravitz,1999,US,US
Someday,Sugar Ray,1999,US,US
Lately,Divine,1999,US,US
That Don't Impress Me Much,Shania Twain,1999,US,US
Wild Wild West,Will SmithfeaturingDru HillandKool Moe Dee,1999,US,US
Scar Tissue,Red Hot Chili Peppers,1999,US,US
Heartbreaker,Mariah CareyfeaturingJay-Z,1999,US,US
I Still Believe,Mariah Carey,1999,US,US
The Hardest Thing,98 Degrees,1999,US,US
Summer Girls,LFO,1999,US,US
Can I Get A...,Jay-ZfeaturingAmilandJa Rule,1999,US,US
Jumper,Third Eye Blind,1999,US,US
Doo Wop (That Thing),Lauryn Hill,1999,US,US
Mambo No. 5,Lou Bega,1999,US,US
Sweet Lady,Tyrese,1999,US,US
It's Not Right but It's Okay,Whitney Houston,1999,US,US
(God Must Have Spent) A Little More Time on You,NSYNC,1999,US,US
Lullaby,Shawn Mullins,1999,US,US
Anywhere,112featuringLil Zane,1999,US,US
Tell Me It's Real,K-Ci & JoJo,1999,US,US
Back 2 Good,Matchbox 20,1999,US,US
808,Blaque,1999,US,US
She's So High,Tal Bachman,1999,US,US
She's All I Ever Had,Ricky Martin,1999,US,US
Miami,Will Smith,1999,US,US
Hands,Jewel,1999,US,US
Who Dat,JT MoneyfeaturingSolé,1999,US,US
Please Remember Me,Tim McGraw,1999,US,US
From This Moment On,Shania Twain,1999,US,US
Love Like This,Faith Evans,1999,US,US
You,Jesse Powell,1999,US,US
Trippin',TotalfeaturingMissy Elliott,1999,US,US
If You,Silk,1999,US,US
Ex-Factor,Lauryn Hill,1999,US,US
Give It to You,Jordan Knight,1999,US,US
Black Balloon,Goo Goo Dolls,1999,US,US
Spend My Life with You,Eric BenétfeaturingTamia,1999,US,US
These Are the Times,Dru Hill,1999,US,US
I Don't Want to Miss a Thing,Mark Chesnutt,1999,US,US
I Do (Cherish You),98 Degrees,1999,US,US
I Will Remember You,Sarah McLachlan,1999,US,US
Chanté's Got a Man,Chanté Moore,1999,US,US
Happily Ever After,Case,1999,US,US
My Love Is Your Love,Whitney Houston,1999,US,US
All Night Long,Faith EvansfeaturingPuff Daddy,1999,US,US
Back That Thang Up,JuvenilefeaturingMannie FreshandLil Wayne,1999,US,US
Almost Doesn't Count,Brandy,1999,US,US
Man! I Feel Like a Woman!,Shania Twain,1999,US,US
Steal My Sunshine,Len,1999,US,US
I Need to Know,Marc Anthony,1999,US,US
So Anxious,Ginuwine,1999,US,US
Faded Pictures,CasefeaturingJoe,1999,US,US
Back at One,Brian McKnight,1999,US,US
When a Woman's Fed Up,R. Kelly,1999,US,US
How Forever Feels,Kenny Chesney,1999,US,US
Amazed,Lonestar,1999,US,US
Sometimes,Britney Spears,1999,US,US
Ghetto Cowboy,Mo Thugs,1999,US,US
Out of My Head,Fastball,1999,US,US
Hard Knock Life (Ghetto Anthem),Jay-Z,1999,US,US
Jamboree,Naughty by NaturefeaturingZhané,1999,US,US
Take Me There,"BlackstreetfeaturingMýa,MaseandBlinky Blink",1999,US,US
Stay the Same,Joey McIntyre,1999,US,US
A Lesson in Leavin',Jo Dee Messina,1999,US,US
Iris,Goo Goo Dolls,1999,US,US
Satisfy You,Puff DaddyfeaturingR. Kelly,1999,US,US
Better Days (And the Bottom Drops Out),Citizen King,1999,US,US
Music of My Heart,NSYNCandGloria Estefan,1999,US,US
Write This Down,George Strait,1999,US,US
When You Believe,Whitney HoustonandMariah Carey,1999,US,US
(God Must Have Spent) A Little More Time on You,AlabamaandNSYNC,1999,US,US
No.,Title,2000,US,US
Breathe,Faith Hill,2000,US,US
Smooth,SantanafeaturingRob Thomas,2000,US,US
Maria Maria,SantanafeaturingThe Product G&B,2000,US,US
I Wanna Know,Joe,2000,US,US
Everything You Want,Vertical Horizon,2000,US,US
Say My Name,Destiny's Child,2000,US,US
I Knew I Loved You,Savage Garden,2000,US,US
Amazed,Lonestar,2000,US,US
Bent,Matchbox Twenty,2000,US,US
He Wasn't Man Enough,Toni Braxton,2000,US,US
Higher,Creed,2000,US,US
Try Again,Aaliyah,2000,US,US
"Jumpin', Jumpin'",Destiny's Child,2000,US,US
Thong Song,Sisqó,2000,US,US
Kryptonite,3 Doors Down,2000,US,US
There You Go,Pink,2000,US,US
Music,Madonna,2000,US,US
Doesn't Really Matter,Janet Jackson,2000,US,US
What a Girl Wants,Christina Aguilera,2000,US,US
Back at One,Brian McKnight,2000,US,US
Bye Bye Bye,NSYNC,2000,US,US
You Sang to Me,Marc Anthony,2000,US,US
Get It On Tonite,Montell Jordan,2000,US,US
Incomplete,Sisqó,2000,US,US
I Try,Macy Gray,2000,US,US
It's Gonna Be Me,NSYNC,2000,US,US
That's the Way It Is,Celine Dion,2000,US,US
Country Grammar (Hot Shit),Nelly,2000,US,US
Bring It All to Me,Blaque,2000,US,US
Show Me the Meaning of Being Lonely,Backstreet Boys,2000,US,US
Hot Boyz,"Missy ElliottfeaturingNas,EveandQ-Tip",2000,US,US
Back Here,BBMak,2000,US,US
It Feels So Good,Sonique,2000,US,US
Absolutely (Story of a Girl),Nine Days,2000,US,US
With Arms Wide Open,Creed,2000,US,US
Be with You,Enrique Iglesias,2000,US,US
Come On Over Baby (All I Want Is You),Christina Aguilera,2000,US,US
No More,Ruff Endz,2000,US,US
All the Small Things,Blink-182,2000,US,US
The Way You Love Me,Faith Hill,2000,US,US
I Turn to You,Christina Aguilera,2000,US,US
Never Let You Go,Third Eye Blind,2000,US,US
I Need You,LeAnn Rimes,2000,US,US
Thank God I Found You,Mariah CareyfeaturingJoeand98 Degrees,2000,US,US
Let's Get Married,Jagged Edge,2000,US,US
My Love Is Your Love,Whitney Houston,2000,US,US
Then the Morning Comes,Smash Mouth,2000,US,US
Blue (Da Ba Dee),Eiffel 65,2000,US,US
Desert Rose,StingfeaturingCheb Mami,2000,US,US
The Real Slim Shady,Eminem,2000,US,US
Most Girls,Pink,2000,US,US
Wifey,Next,2000,US,US
Wonderful,Everclear,2000,US,US
Oops!... I Did It Again,Britney Spears,2000,US,US
I Wanna Love You Forever,Jessica Simpson,2000,US,US
Give Me Just One Night (Una Noche),98 Degrees,2000,US,US
Take a Picture,Filter,2000,US,US
Otherside,Red Hot Chili Peppers,2000,US,US
Big Pimpin',Jay-ZfeaturingUGK,2000,US,US
Purest of Pain (A Puro Dolor),Son by Four,2000,US,US
He Can't Love U,Jagged Edge,2000,US,US
Separated,Avant,2000,US,US
I Wish,Carl Thomas,2000,US,US
U Know What's Up,Donell Jones,2000,US,US
Faded,soulDecisionfeaturingThrust,2000,US,US
Only God Knows Why,Kid Rock,2000,US,US
Shake Ya Ass,Mystikal,2000,US,US
Bag Lady,Erykah Badu,2000,US,US
Meet Virginia,Train,2000,US,US
Party Up (Up in Here),DMX,2000,US,US
Case of the Ex (Whatcha Gonna Do),Mýa,2000,US,US
Forgot About Dre,Dr. DrefeaturingEminem,2000,US,US
That's the Way,Jo Dee Messina,2000,US,US
Swear It Again,Westlife,2000,US,US
The Next Episode,Dr. DrefeaturingSnoop Dogg,2000,US,US
From the Bottom of My Broken Heart,Britney Spears,2000,US,US
Crash and Burn,Savage Garden,2000,US,US
Yes!,Chad Brock,2000,US,US
The Best Day,George Strait,2000,US,US
Where I Wanna Be,Donell Jones,2000,US,US
How Do You Like Me Now?!,Toby Keith,2000,US,US
My Best Friend,Tim McGraw,2000,US,US
Broadway,Goo Goo Dolls,2000,US,US
What'chu Like,Da BratfeaturingTyrese,2000,US,US
Don't Think I'm Not,Kandi,2000,US,US
I Hope You Dance,Lee Ann WomackwithSons of the Desert,2000,US,US
Better Off Alone,Alice Deejay,2000,US,US
Dance with Me,Debelah Morgan,2000,US,US
What About Now,Lonestar,2000,US,US
I Like It,Sammie,2000,US,US
24/7,Kevon Edmonds,2000,US,US
Girl on TV,LFO,2000,US,US
Bounce with Me,Lil' Bow WowfeaturingXscape,2000,US,US
Cowboy Take Me Away,Dixie Chicks,2000,US,US
I Don't Wanna,Aaliyah,2000,US,US
Independent Women Part I,Destiny's Child,2000,US,US
Gotta Tell You,Samantha Mumba,2000,US,US
Waiting for Tonight,Jennifer Lopez,2000,US,US
Shackles (Praise You),Mary Mary,2000,US,US
No.,Title,2001,US,US
Hanging by a Moment,Lifehouse,2001,US,US
Fallin',Alicia Keys,2001,US,US
All for You,Janet Jackson,2001,US,US
Drops of Jupiter (Tell Me),Train,2001,US,US
I'm Real(Murder Remix),Jennifer LopezfeaturingJa Rule,2001,US,US
If You're Gone,Matchbox Twenty,2001,US,US
Let Me Blow Ya Mind,EvefeaturingGwen Stefani,2001,US,US
Thank You,Dido,2001,US,US
Again,Lenny Kravitz,2001,US,US
Independent Women Part I,Destiny's Child,2001,US,US
Hit 'Em Up Style (Oops!),Blu Cantrell,2001,US,US
It Wasn't Me,ShaggyfeaturingRikrok,2001,US,US
Stutter,JoefeaturingMystikal,2001,US,US
It's Been Awhile,Staind,2001,US,US
U Remind Me,Usher,2001,US,US
Where the Party At,Jagged EdgewithNelly,2001,US,US
Angel,ShaggyfeaturingRayvon,2001,US,US
Ride wit Me,NellyfeaturingCity Spud,2001,US,US
Follow Me,Uncle Kracker,2001,US,US
Peaches & Cream,112,2001,US,US
Drive,Incubus,2001,US,US
What Would You Do?,City High,2001,US,US
Survivor,Destiny's Child,2001,US,US
Lady Marmalade,"Christina Aguilera,Lil' Kim,MýaandPink",2001,US,US
Ms. Jackson,Outkast,2001,US,US
Love Don't Cost a Thing,Jennifer Lopez,2001,US,US
The Way You Love Me,Faith Hill,2001,US,US
He Loves U Not,Dream,2001,US,US
Butterfly,Crazy Town,2001,US,US
Put It on Me,Ja RulefeaturingLil' MoandVita,2001,US,US
Family Affair,Mary J. Blige,2001,US,US
I Hope You Dance,Lee Ann Womack,2001,US,US
South Side,MobyfeaturingGwen Stefani,2001,US,US
Don't Tell Me,Madonna,2001,US,US
Get Ur Freak On,Missy Elliott,2001,US,US
Crazy,K-Ci & JoJo,2001,US,US
Fill Me In,Craig David,2001,US,US
Someone to Call My Lover,Janet Jackson,2001,US,US
With Arms Wide Open,Creed,2001,US,US
Case of the Ex (Whatcha Gonna Do),Mýa,2001,US,US
All or Nothing,O-Town,2001,US,US
Bootylicious,Destiny's Child,2001,US,US
I'm Like a Bird,Nelly Furtado,2001,US,US
Kryptonite,3 Doors Down,2001,US,US
Fiesta,R. KellyfeaturingJay-Z,2001,US,US
When It's Over,Sugar Ray,2001,US,US
Jaded,Aerosmith,2001,US,US
Promise,Jagged Edge,2001,US,US
Missing You,Case,2001,US,US
Differences,Ginuwine,2001,US,US
This I Promise You,NSYNC,2001,US,US
Izzo (H.O.V.A.),Jay-Z,2001,US,US
Superwoman Pt. II,Lil' MofeaturingFabolous,2001,US,US
Crazy for This Girl,Evan and Jaron,2001,US,US
Nobody Wants to Be Lonely,Ricky MartinandChristina Aguilera,2001,US,US
I Just Wanna Love U (Give It 2 Me),Jay-Z,2001,US,US
One Minute Man,Missy ElliottfeaturingLudacris,2001,US,US
Danger (Been So Long),MystikalfeaturingNivea,2001,US,US
Only Time,Enya,2001,US,US
I Do!!,Toya,2001,US,US
Never Had a Dream Come True,S Club 7,2001,US,US
Stranger in My House,Tamia,2001,US,US
Irresistible,Jessica Simpson,2001,US,US
Heard It All Before,Sunshine Anderson,2001,US,US
The Space Between,Dave Matthews Band,2001,US,US
There You'll Be,Faith Hill,2001,US,US
Love,Musiq Soulchild,2001,US,US
It's Over Now,112,2001,US,US
No More (Baby I'ma Do Right),3LW,2001,US,US
Turn Off the Light,Nelly Furtado,2001,US,US
Ain't Nothing 'bout You,Brooks & Dunn,2001,US,US
Play,Jennifer Lopez,2001,US,US
I'm Already There,Lonestar,2001,US,US
My Baby,Lil' Romeo,2001,US,US
Beautiful Day,U2,2001,US,US
Austin,Blake Shelton,2001,US,US
Southern Hospitality,Ludacris,2001,US,US
Grown Men Don't Cry,Tim McGraw,2001,US,US
Livin' It Up,Ja RulefeaturingCase,2001,US,US
Loverboy,Mariah CareyfeaturingCameo,2001,US,US
Contagious,The Isley BrothersfeaturingR. KellyandChanté Moore,2001,US,US
Who I Am,Jessica Andrews,2001,US,US
Music,Erick SermonfeaturingMarvin Gaye,2001,US,US
I Wanna Be Bad,Willa Ford,2001,US,US
Don't Happen Twice,Kenny Chesney,2001,US,US
One More Day,Diamond Rio,2001,US,US
I Wish,R. Kelly,2001,US,US
It's a Great Day to Be Alive,Travis Tritt,2001,US,US
I'm a Thug,Trick Daddy,2001,US,US
Here's to the Night,Eve 6,2001,US,US
You Shouldn't Kiss Me Like This,Toby Keith,2001,US,US
Get Over Yourself,Eden's Crush,2001,US,US
Dance with Me,Debelah Morgan,2001,US,US
"So Fresh, So Clean",Outkast,2001,US,US
E.I.,Nelly,2001,US,US
Be Like That,3 Doors Down,2001,US,US
Most Girls,Pink,2001,US,US
Oochie Wally,QB FinestfeaturingNasandBravehearts,2001,US,US
Hero,Enrique Iglesias,2001,US,US
Hemorrhage (In My Hands),Fuel,2001,US,US
No.,Title,2002,US,US
How You Remind Me,Nickelback,2002,US,US
Foolish,Ashanti,2002,US,US
Hot in Herre,Nelly,2002,US,US
Dilemma,NellyfeaturingKelly Rowland,2002,US,US
Wherever You Will Go,The Calling,2002,US,US
A Thousand Miles,Vanessa Carlton,2002,US,US
In the End,Linkin Park,2002,US,US
What's Luv?,Fat JoefeaturingAshanti,2002,US,US
U Got It Bad,Usher,2002,US,US
Blurry,Puddle of Mudd,2002,US,US
Complicated,Avril Lavigne,2002,US,US
Always on Time,Ja RulefeaturingAshanti,2002,US,US
Ain't It Funny (Murder Remix),Jennifer LopezfeaturingJa Rule,2002,US,US
The Middle,Jimmy Eat World,2002,US,US
I Need a Girl (Part One),P. DiddyfeaturingUsherandLoon,2002,US,US
U Don't Have to Call,Usher,2002,US,US
Family Affair,Mary J. Blige,2002,US,US
I Need a Girl (Part Two),"P. DiddyfeaturingGinuwine,LoonandMario Winans",2002,US,US
Gangsta Lovin',EvefeaturingAlicia Keys,2002,US,US
My Sacrifice,Creed,2002,US,US
Without Me,Eminem,2002,US,US
Hero,Enrique Iglesias,2002,US,US
All You Wanted,Michelle Branch,2002,US,US
Get the Party Started,Pink,2002,US,US
Hero,Chad KroegerfeaturingJosey Scott,2002,US,US
Wasting My Time,Default,2002,US,US
One Last Breath,Creed,2002,US,US
"Whenever, Wherever",Shakira,2002,US,US
I'm Gonna Be Alright,Jennifer LopezfeaturingNas,2002,US,US
Oh Boy,Cam'ronfeaturingJuelz Santana,2002,US,US
Heaven,DJ SammyfeaturingYanouandDo,2002,US,US
Hey Baby,No DoubtfeaturingBounty Killer,2002,US,US
Girlfriend,NSYNCfeaturingNelly,2002,US,US
Just a Friend 2002,Mario,2002,US,US
Soak Up the Sun,Sheryl Crow,2002,US,US
Don't Let Me Get Me,Pink,2002,US,US
Nothin',N.O.R.E.,2002,US,US
Oops (Oh My),TweetfeaturingMissy Elliott,2002,US,US
A Moment Like This,Kelly Clarkson,2002,US,US
Addictive,Truth HurtsfeaturingRakim,2002,US,US
Happy,Ashanti,2002,US,US
No Such Thing,John Mayer,2002,US,US
Just Like a Pill,Pink,2002,US,US
Down 4 U,"Ja RulefeaturingAshanti,Charli BaltimoreandVita",2002,US,US
Can't Get You Out of My Head,Kylie Minogue,2002,US,US
Superman (It's Not Easy),Five for Fighting,2002,US,US
Cleanin' Out My Closet,Eminem,2002,US,US
Halfcrazy,Musiq Soulchild,2002,US,US
"Lights, Camera, Action!",Mr. Cheeks,2002,US,US
Still Fly,Big Tymers,2002,US,US
A Woman's Worth,Alicia Keys,2002,US,US
7 Days,Craig David,2002,US,US
Hey Ma,Cam'ronfeaturingJuelz SantanaandFreekey Zekey,2002,US,US
Work It,Missy Elliott,2002,US,US
Move Bitch,LudacrisfeaturingMystikalandI-20,2002,US,US
Can't Fight the Moonlight,LeAnn Rimes,2002,US,US
Escape,Enrique Iglesias,2002,US,US
More Than A Woman,Aaliyah,2002,US,US
Hella Good,No Doubt,2002,US,US
I Love You,Faith Evans,2002,US,US
Gotta Get thru This,Daniel Bedingfield,2002,US,US
"Pass the Courvoisier, Part II",Busta RhymesfeaturingP. DiddyandPharrell,2002,US,US
Lose Yourself,Eminem,2002,US,US
Butterflies,Michael Jackson,2002,US,US
What About Us?,Brandy,2002,US,US
Underneath Your Clothes,Shakira,2002,US,US
Rainy Dayz,Mary J. BligefeaturingJa Rule,2002,US,US
Differences,Ginuwine,2002,US,US
If I Could Go!,Angie MartinezfeaturingLil' MoandSacario,2002,US,US
The Whole World,OutkastfeaturingKiller Mike,2002,US,US
Underneath It All,No DoubtfeaturingLady Saw,2002,US,US
Caramel,City HighfeaturingEve,2002,US,US
Luv U Better,LL Cool J,2002,US,US
Gimme the Light,Sean Paul,2002,US,US
Gone,NSYNC,2002,US,US
Livin' It Up,Ja RulefeaturingCase,2002,US,US
Rollout (My Business),Ludacris,2002,US,US
Here Is Gone,Goo Goo Dolls,2002,US,US
No More Drama,Mary J. Blige,2002,US,US
Days Go By,Dirty Vegas,2002,US,US
Baby,Ashanti,2002,US,US
The Good Stuff,Kenny Chesney,2002,US,US
We Thuggin',Fat JoefeaturingR. Kelly,2002,US,US
Good Morning Beautiful,Steve Holy,2002,US,US
Rock the Boat,Aaliyah,2002,US,US
Drive (For Daddy Gene),Alan Jackson,2002,US,US
Standing Still,Jewel,2002,US,US
Anything,JaheimfeaturingNext,2002,US,US
Full Moon,Brandy,2002,US,US
Uh Huh,B2K,2002,US,US
A New Day Has Come,Celine Dion,2002,US,US
Turn Off the Light,Nelly Furtado,2002,US,US
Living and Living Well,George Strait,2002,US,US
My List,Toby Keith,2002,US,US
Hands Clean,Alanis Morissette,2002,US,US
Sk8er Boi,Avril Lavigne,2002,US,US
Long Time Gone,Dixie Chicks,2002,US,US
Where Were You (When the World Stopped Turning),Alan Jackson,2002,US,US
Like I Love You,Justin Timberlake,2002,US,US
I Do!!,Toya,2002,US,US
No.,Title,2003,US,US
In da Club,50 Cent,2003,US,US
Ignition,R. Kelly,2003,US,US
Get Busy,Sean Paul,2003,US,US
Crazy in Love,BeyoncéfeaturingJay-Z,2003,US,US
When I'm Gone,3 Doors Down,2003,US,US
Unwell,Matchbox Twenty,2003,US,US
Right Thurr,Chingy,2003,US,US
Miss You,Aaliyah,2003,US,US
Picture,Kid RockfeaturingSheryl Crow,2003,US,US
Bring Me to Life,EvanescencefeaturingPaul McCoy,2003,US,US
Get Low,Lil Jon & The East Side BoyzfeaturingYing Yang Twins,2003,US,US
Baby Boy,BeyoncéfeaturingSean Paul,2003,US,US
Shake Ya Tailfeather,"Nelly,P. DiddyandMurphy Lee",2003,US,US
21 Questions,50 CentfeaturingNate Dogg,2003,US,US
All I Have,Jennifer LopezfeaturingLL Cool J,2003,US,US
Beautiful,Christina Aguilera,2003,US,US
I Know What You Want,Busta RhymesandMariah CareyfeaturingFlipmode Squad,2003,US,US
I'm with You,Avril Lavigne,2003,US,US
Drift Away,Uncle KrackerfeaturingDobie Gray,2003,US,US
Magic Stick,Lil' Kimfeaturing50 Cent,2003,US,US
P.I.M.P.,50 Cent,2003,US,US
